_no,category,name,address,phone,note,sido,sigungu,source
1491,음식점,조현자네김밥,서구 풍암신흥로 61번길 3,062-412-6279,,광주광역시,서구,서구청_착한가게
1492,마트,㈜에스피유통(푸르젠),"송풍로 17번길 19, 1층",062-682-1164,,광주광역시,서구,서구청_착한가게
1493,음식점,촌놈회포차,풍암운리로 6-1,062-655-8392,,광주광역시,서구,서구청_착한가게
1494,소매업(청과),과일팜,풍암순환로 183,0507-1350-7170,,광주광역시,서구,서구청_착한가게
1495,기타,광주예술심리치료 상담연구소,"풍암순환로 105, 2층",,,광주광역시,서구,서구청_착한가게
1496,의료기관,효다움요양병원,남구 송암로98번길 36-10,062-670-3800,,광주광역시,서구,서구청_착한가게
1497,음식점,디긋,풍암2로53번길 7,0507-1372-6513,,광주광역시,서구,서구청_착한가게
1498,기타,한국야쿠르트금당점,금호동 848-15,,,광주광역시,서구,서구청_착한가게
1499,음식점(카페),오채카페,풍암신흥로 11번길 33,070-4647-2451,,광주광역시,서구,서구청_착한가게
1500,음식점(카페),에또르팡,"풍암신흥로 22, 1층",062-653-3045,,광주광역시,서구,서구청_착한가게
1501,소매업(방앗간),명가떡방앗간,풍암동1080-13,,,광주광역시,서구,서구청_착한가게
1502,기타(종교단체),큰사랑교회,풍암순환로 109번길 20,062-681-1478,,광주광역시,서구,서구청_착한가게
1503,기타,현대아파트입주자대표회의,풍암순환로 70,,,광주광역시,서구,서구청_착한가게
1504,음식점(카페),소호앤노호,풍암동 868-5,,,광주광역시,서구,서구청_착한가게
1505,기타(교육기관),즐거운어린이집,"풍암순환로 20, 호반아파트 관리동",062-681-2340,,광주광역시,서구,서구청_착한가게
1506,기타(종교단체),강림교회,풍암순환로188번길 42-1,062-681-2739,,광주광역시,서구,서구청_착한가게
1507,음식점,황금낙지,풍암순환로128번길 77,062-682-3388,,광주광역시,서구,서구청_착한가게
1508,음식점,통기타 섬으로,풍금로 38번길39,,,광주광역시,서구,서구청_착한가게
1509,음식점,바른초밥 풍암점,풍암신흥로 97,0507-1344-2608,,광주광역시,서구,서구청_착한가게
1510,소매업(세탁소),박사옷수선,풍암동954-2,010-9193-2410,,광주광역시,서구,서구청_착한가게
1511,음식점,풍암골한우,서구 풍암신암로 31,062-681-0585,,광주광역시,서구,서구청_착한가게
1512,음식점,스테이크집,풍암2로12 리빙프런티어 101/3호,,,광주광역시,서구,서구청_착한가게
1513,음식점,문산골한우,북구 오치동 1034-30,,,광주광역시,서구,서구청_착한가게
1514,음식점,우나기(옥당)풍천장어,풍암1로 21번길 7,062-674-6747,,광주광역시,서구,서구청_착한가게
1515,음식점,까망돈국밥,풍금로38번길 21,062-654-6965,,광주광역시,서구,서구청_착한가게
1516,음식점,안녕건어물 광주점,서구 풍암신흥로 57 1층,0507-1343-4390,,광주광역시,서구,서구청_착한가게
1517,기타(통신),남선대리점 풍암프리미엄점,풍암중앙로 53,,,광주광역시,서구,서구청_착한가게
1518,중소기업,원엔지니어링,"풍암순환로 54, 103-1304(풍암동, 새한센시빌)",,,광주광역시,서구,서구청_착한가게
1519,음식점,고봉민김밥인,"풍암1로 20, 상가동 107호",062-651-0074,,광주광역시,서구,서구청_착한가게
1520,기타(종교단체),풍암겨자씨교회,풍암중앙로 86번길 16,062-681-1400,,광주광역시,서구,서구청_착한가게
1521,음식점,페르베하우스,풍암신흥로 81,0507-1358-8760,,광주광역시,서구,서구청_착한가게
1522,기타(교육기관),킨더세븐어린이집,풍암신흥로 40,062-676-0349,,광주광역시,서구,서구청_착한가게
1523,기타(교육기관),국공립 키즈빌 어린이집,풍암순환로 38,062-681-5626,,광주광역시,서구,서구청_착한가게
1524,기타(교육기관),모아어린이집,풍암2로 36 주은모아아파트 관리동,062-681-3997,,광주광역시,서구,서구청_착한가게
1525,음식점,박가네 남원추어탕,풍금로 29 1틍,062-655-2640,,광주광역시,서구,서구청_착한가게
1526,음식점,의정부부대찌개,풍금로 18-1,062-653-3368,,광주광역시,서구,서구청_착한가게
1527,음식점,와다라멘풍암점,풍금로11번길 4-14,0507-1387-7124,,광주광역시,서구,서구청_착한가게
1528,음식점(카페),차우린카페,풍암동 895-14,0507-1467-0640,,광주광역시,서구,서구청_착한가게
1529,음식점,한판꿉소,풍금로 19,0507-1398-2445,,광주광역시,서구,서구청_착한가게
1530,음식점,버거리 광주풍암점,풍금로 27,062-682-3313,,광주광역시,서구,서구청_착한가게
1531,음식점,보배반점 풍암점,풍금로 23,0507-1381-6436,,광주광역시,서구,서구청_착한가게
1532,기타(중고차),㈜광주중고차153모터스,"매월1로 62번길 24, 104동 7호",062-710-6679,,광주광역시,서구,서구청_착한가게
1533,음식점(카페),커피공방,풍금로 35,062-652-3946,,광주광역시,서구,서구청_착한가게
1534,음식점,남도인 나주곰탕,풍금로 11번길 10,062-652-7788,,광주광역시,서구,서구청_착한가게
1535,기타(금융기관),무등새마을금고,"상무중앙로 43, BYC빌딩 1층",062-365-5400,,광주광역시,서구,서구청_착한가게
1536,음식점,홈스치킨,"풍암순환로 110, 111호",0507-1344-9582,,광주광역시,서구,서구청_착한가게
1537,음식점,꽃마름 동림점,"서구 하남대로 676, 3층",0507-1403-0828,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1538,음식점,농성화로 동천직영점,서구 동천로10번길 12-3,0507-1429-9194,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1539,소매업(방앗간),미소떡집,서구 동천로 18번길 15,062-515-6635,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1540,음식점,우담정,서구 동천로18번길 14,062-511-9988,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1541,음식점,우메기돌솥국밥,서구 동림2지구길 56,062-945-9992,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1542,소매업(축산),동천달구지,서구 동천로 18번길 6,062-512-1110,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1543,마트,SM마트 동천,서구 동천로 17,062-521-8281,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1544,마트,(유)데일리365마켓,서구 하남대로710번길 6,0507-1360-8297,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1545,소매업(반찬),큰집반찬,서구 유림로98번길 11,062-521-5232,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1546,음식점,월간맥주,"서구 유림로98번길 49 , 105",0507-1387-1657,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1547,음식점,삼국시대감자탕,"서구 하남대로 704 , 2층 (동천동, 지선빌딩)",0507-1438-7709,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1548,음식점(카페),뚜레쥬르 동림점,"서구 하남대로 654, 104호",0507-1330-6121,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1549,기타(편의점),GS25동천호반점,"서구 유림로98번길 3, 1층",,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1550,음식점,솥뚜껑회관(제주향그릴),"서구 하남대로 696, 1층",0507-1371-6925,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1551,소매업(방앗간),행복한사과나무떡집,"서구 동천로 13, 센트럴파크 상가 102호",062-382-0392,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1552,음식점,애상마라탕 동천점,"서구 유림로98번길 41, 101호",062-515-6888,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1553,음식점,소가한우,서구 하남대로680번길 3,062-511-0245,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1554,음식점,용쓰91김밥 동천점,"서구 하남대로 672, 1층",0507-1426-1127,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1555,기타(서적),한솔문고,"서구 하남대로680번길 3, 2층 1호",062-382-3300,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1556,기타(헤어샵),뮤헤어,"서구 하남대로680번길 16, 106호",062-522-0783,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
1557,기타(교육기관),엔젤 i 어린이집,"서구 동천로11, 201동 104호(동천동, 동천마을2단지 휴먼시아)",062-412-3779,,광주광역시,서구,서구청_착한가게
1558,의료기관,느낌좋은산부인과,서구 하남대로 688 현성빌딩 3층,062-531-5300,,광주광역시,서구,서구청_착한가게
1559,중소기업,영창종합건설(주),전남 나주시 그린로 218,061-333-0704,,광주광역시,서구,서구청_착한가게
1560,의료기관,광주동림병원,서구 하남대로 686,062-510-6000,,광주광역시,서구,서구청_착한가게
1561,중소기업,(유)사나래,"서구 화운로 224, 도나우프리 102동 501호",,,광주광역시,서구,서구청_착한가게
1562,기타(헤어샵),디올헤어,서구 동천로 18번길 16,062-512-8281,,광주광역시,서구,서구청_착한가게
1563,음식점,금다연 한정식,"서구 상무연하로72, 유토피아빌딩 2층",0507-1444-1001,,광주광역시,서구,서구청_착한가게
1564,기타(이미용),올리브영,"서구 무진대로 919, 써밋101~102호",,,광주광역시,서구,서구청_착한가게
1565,음식점,청원낙지전문점,서구 동천로 10번길 34,062-372-7832,,광주광역시,서구,서구청_착한가게
1566,음식점,씨엔비치킨앤호프,서구 천변우하로 375-1,,,광주광역시,서구,서구청_착한가게
1567,음식점,김밥나라 빛고을점,서구 동천로 8,062-512-5630,,광주광역시,서구,서구청_착한가게
1568,의료기관,상쾌한정형외과,서구 하남대로 664,062-511-7553,,광주광역시,서구,서구청_착한가게
1569,기타(종교단체),동천소망교회,"서구 하남대로 706(3,4층)",0507-1337-4219,,광주광역시,서구,서구청_착한가게
1570,의료기관,상쾌한내과의원,서구 하남대로 664,062-512-0075,,광주광역시,서구,서구청_착한가게
1571,음식점,어우동동,서구 동천로 10번길 12-2,062-514-0892,,광주광역시,서구,서구청_착한가게
1572,중소기업,(주)금태전기,서구 하남대로 478,062-956-3134,,광주광역시,서구,서구청_착한가게
1573,의료기관,동림구구치과,서구 하남대로 686 2F,062-515-9960,,광주광역시,서구,서구청_착한가게
1574,음식점,새벽촌,서구 유림로 98번길 47,062-512-9993,,광주광역시,서구,서구청_착한가게
1575,음식점,국수나무동림점,서구 하남대로 654,062-514-9392,,광주광역시,서구,서구청_착한가게
1576,음식점,섬진강추어탕,서구 천변우하로 293,062-376-7535,,광주광역시,서구,서구청_착한가게
1577,음식점,어울림 솥뚜껑 삼겹살,서구 동천로10번길 17-1,0507-1303-2528,,광주광역시,서구,서구청_착한가게
1578,기타,스타노래방,서구 동천로 10번길 36,062-369-5355,,광주광역시,서구,서구청_착한가게
1579,중소기업,(주)에너포스,서구 천변우하로 497,,,광주광역시,서구,서구청_착한가게
1580,의료기관,유림동물병원,서구 하남대로 672,062-527-7588,,광주광역시,서구,서구청_착한가게
1581,음식점,소동파,서구 하남대로 696 6층,062-514-5143,,광주광역시,서구,서구청_착한가게
1582,중소기업,㈜우수건설기계,"서구 하남대로502번길 20-11 , (덕흥동)",,,광주광역시,서구,서구청_착한가게
1583,기타,미건약손지압센터,서구 하남대로 700 302호,062-528-7575,,광주광역시,서구,서구청_착한가게
1584,소매업(청과),담담과일,서구 유림로 100,062-511-9896,,광주광역시,서구,서구청_착한가게
1585,소매업(축산),담실한우,서구 동림2지구길 53,062-524-9233,,광주광역시,서구,서구청_착한가게
1586,음식점,칠성골,"서구 천변좌하로484번길 4-1, (쌍촌동)",0507-1441-8151,,광주광역시,서구,서구청_착한가게
1587,기타,공부인스터디카페동천센터,서구 하남대로 654 5층,062-954-0920,,광주광역시,서구,서구청_착한가게
1588,음식점,래프허,서구 동천로10번길 36-4,0507-1430-0770,,광주광역시,서구,서구청_착한가게
1589,음식점,유유샤브,서구 유림로98번길 11,0507-1309-0174,,광주광역시,서구,서구청_착한가게
1590,기타(교육기관),센트럴미소어린이집,서구 동천로 11,,,광주광역시,서구,서구청_착한가게
1591,기타(헤어샵),서시헤어,서구 동천로 8,0507-1491-1509,,광주광역시,서구,서구청_착한가게
1592,음식점,순이네계절음식,서구 동천로10번길 6-7,0507-1392-8358,,광주광역시,서구,서구청_착한가게
1593,음식점,유유샤브(양림점),남구 양림로 93-1,062-710-4544,,광주광역시,서구,서구청_착한가게
1594,음식점,머시기 쪽갈비 동천점,서구 동천로 538,062-514-8292,,광주광역시,서구,서구청_착한가게
1595,음식점,펍스,서구 동천로10번길 16,062-515-8443,,광주광역시,서구,서구청_착한가게
1596,음식점,투다리,서구 동천로 14,062-432-5222,,광주광역시,서구,서구청_착한가게
1597,음식점,철수야꾸어꾸어,"서구 동천로10번길 20-4 , 1층",0507-1485-7801,,광주광역시,서구,서구청_착한가게
1598,기타(장례식장),(주)천지장례문화원,서구 풍서좌로 173-1,062-527-1000,,광주광역시,서구,서구청_착한가게
1599,기타(복지용구),토마토의료기기,서구 내방로398번길 5,,,광주광역시,서구,서구청_착한가게
